nameWithOwner,owner,description,primaryLanguage,stars,forks,createdAt,updatedAt,repositoryAge,daysSinceUpdate,mergedPullRequests,releases,openIssues,closedIssues,totalIssues,closedIssuesRatio,watchers,url
testerSunshine/12306,testerSunshine,12306智能刷票，订票,Python,34186,9708,2017-05-17T12:23:40Z,2026-03-05T16:43:58Z,3214,0,31,1,224,466,690,0.6753623188405797,0,https://github.com/testerSunshine/12306
refinedev/refine,refinedev,"A React Framework for building  internal tools, admin panels, dashboards & B2B apps with unmatched flexibility.",TypeScript,34181,2947,2021-01-20T12:01:32Z,2026-03-05T16:02:54Z,1870,0,4653,1000,10,1715,1725,0.9942028985507246,0,https://github.com/refinedev/refine
zenorocha/clipboard.js,zenorocha,:scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:,JavaScript,34178,3930,2015-09-18T23:04:55Z,2026-03-05T12:49:59Z,3820,0,117,42,11,618,629,0.9825119236883942,0,https://github.com/zenorocha/clipboard.js
facebookresearch/detectron2,facebookresearch,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",Python,34167,7906,2019-09-05T21:30:20Z,2026-03-05T15:17:14Z,2372,0,0,10,470,3099,3569,0.8683104511067526,0,https://github.com/facebookresearch/detectron2
microsoft/Data-Science-For-Beginners,microsoft,"10 Weeks, 20 Lessons, Data Science for All!",Jupyter Notebook,34136,6977,2021-03-03T16:30:15Z,2026-03-05T14:40:24Z,1828,0,452,0,1,135,136,0.9926470588235294,0,https://github.com/microsoft/Data-Science-For-Beginners
xkcoding/spring-boot-demo,xkcoding,🚀一个用来深入学习并实战 Spring Boot 的项目。,Java,34103,11002,2017-11-10T06:27:29Z,2026-03-05T11:15:34Z,3037,0,15,0,100,73,173,0.42196531791907516,0,https://github.com/xkcoding/spring-boot-demo
TheAlgorithms/JavaScript,TheAlgorithms,"Algorithms and Data Structures implemented in JavaScript for beginners, following best practices.",JavaScript,34080,5834,2017-07-13T06:12:33Z,2026-03-05T14:25:02Z,3157,0,798,0,21,202,223,0.905829596412556,0,https://github.com/TheAlgorithms/JavaScript
SeleniumHQ/selenium,SeleniumHQ,A browser automation framework and ecosystem.,Java,34075,8659,2013-01-14T21:40:56Z,2026-03-05T16:56:27Z,4797,0,3648,114,119,11016,11135,0.9893129770992366,0,https://github.com/SeleniumHQ/selenium
atlassian/react-beautiful-dnd,atlassian,Beautiful and accessible drag and drop for lists with React,JavaScript,34047,2730,2017-08-09T03:37:15Z,2026-03-05T13:53:50Z,3130,0,531,68,572,1047,1619,0.6466954910438543,0,https://github.com/atlassian/react-beautiful-dnd
anoma/anoma,anoma,Reference implementation of Anoma,Elixir,34033,4113,2021-02-02T10:00:16Z,2026-03-04T19:02:50Z,1857,0,897,12,83,630,713,0.8835904628330996,0,https://github.com/anoma/anoma
1Panel-dev/1Panel,1Panel-dev,🔥 Take full control of your VPS with 1Panel. Deploy OpenClaw in one click.,Go,34018,3007,2022-07-19T15:44:52Z,2026-03-05T17:49:39Z,1325,0,4716,109,411,5912,6323,0.9349992092361221,0,https://github.com/1Panel-dev/1Panel
ajeetdsouza/zoxide,ajeetdsouza,A smarter cd command. Supports all major shells.,Rust,34004,741,2020-03-05T13:11:40Z,2026-03-05T15:57:14Z,2191,0,247,37,118,601,719,0.8358831710709318,0,https://github.com/ajeetdsouza/zoxide
qishibo/AnotherRedisDesktopManager,qishibo,"🚀🚀🚀A faster, better and more stable Redis desktop manager [GUI client], compatible with Linux, Windows, Mac.",JavaScript,33999,2700,2019-01-08T06:01:56Z,2026-03-05T14:28:58Z,2613,0,152,53,164,936,1100,0.850909090909091,0,https://github.com/qishibo/AnotherRedisDesktopManager
google-ai-edge/mediapipe,google-ai-edge,"Cross-platform, customizable ML solutions for live and streaming media.",C++,33995,5823,2019-06-13T19:16:41Z,2026-03-05T17:18:04Z,2456,0,201,64,434,5182,5616,0.9227207977207977,0,https://github.com/google-ai-edge/mediapipe
ehang-io/nps,ehang-io,"一款轻量级、高性能、功能强大的内网穿透代理服务器。支持tcp、udp、socks5、http等几乎所有流量转发，可用来访问内网网站、本地支付接口调试、ssh访问、远程桌面，内网dns解析、内网socks5代理等等……，并带有功能强大的web管理端。a lightweight, high-performance, powerful intranet penetration proxy server, with a powerful web management terminal.",Go,33937,6081,2018-11-04T13:22:51Z,2026-03-05T15:18:46Z,2678,0,74,59,508,697,1205,0.5784232365145229,0,https://github.com/ehang-io/nps
TheAlgorithms/C-Plus-Plus,TheAlgorithms,"Collection of various algorithms in mathematics, machine learning, computer science and physics implemented in C++ for educational purposes.",C++,33902,7737,2016-07-16T10:19:45Z,2026-03-05T17:31:14Z,3519,0,705,0,8,323,331,0.9758308157099698,0,https://github.com/TheAlgorithms/C-Plus-Plus
zxing/zxing,zxing,"ZXing (""Zebra Crossing"") barcode scanning library for Java, Android",Java,33874,9431,2011-10-12T14:07:27Z,2026-03-05T17:52:12Z,5258,0,345,32,4,1336,1340,0.9970149253731343,0,https://github.com/zxing/zxing
harness/harness,harness,"Harness Open Source is an end-to-end developer platform with Source Control Management, CI/CD Pipelines, Hosted Developer Environments, and Artifact Registries.",Go,33851,2897,2014-02-07T07:54:44Z,2026-03-05T16:32:20Z,4409,0,1053,55,80,1937,2017,0.9603371343579573,0,https://github.com/harness/harness
GorvGoyl/Clone-Wars,GorvGoyl,"100+ open-source clones of popular sites like Airbnb, Amazon, Instagram, Netflix, Tiktok, Spotify, Whatsapp, Youtube etc. See source code, demo links, tech stack, github stars.",Unknown,33851,3028,2020-12-02T11:10:16Z,2026-03-05T15:52:04Z,1919,0,130,0,17,70,87,0.8045977011494253,0,https://github.com/GorvGoyl/Clone-Wars
CMU-Perceptual-Computing-Lab/openpose,CMU-Perceptual-Computing-Lab,"OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation",C++,33829,8053,2017-04-24T14:06:31Z,2026-03-05T11:47:57Z,3237,0,174,15,340,1667,2007,0.8305929247633284,0,https://github.com/CMU-Perceptual-Computing-Lab/openpose
halfrost/LeetCode-Go,halfrost,"✅ Solutions to LeetCode by Go, 100% test coverage, runtime beats 100% / LeetCode 题解",Go,33815,5771,2017-07-18T00:06:14Z,2026-03-05T17:20:17Z,3152,0,178,4,18,64,82,0.7804878048780488,0,https://github.com/halfrost/LeetCode-Go
Pythagora-io/gpt-pilot,Pythagora-io,The first real AI developer,Python,33809,3507,2023-08-16T11:56:07Z,2026-03-05T16:04:03Z,932,0,396,0,239,314,553,0.5678119349005425,0,https://github.com/Pythagora-io/gpt-pilot
jqlang/jq,jqlang,Command-line JSON processor,C,33797,1703,2012-07-18T19:57:25Z,2026-03-05T13:30:03Z,4977,0,681,15,358,1962,2320,0.8456896551724138,0,https://github.com/jqlang/jq
asgeirtj/system_prompts_leaks,asgeirtj,"Collection of extracted System Prompts from popular chatbots like ChatGPT, Claude & Gemini",HTML,33784,5397,2025-05-03T02:43:56Z,2026-03-05T17:58:49Z,306,0,20,0,0,0,0,0.0,0,https://github.com/asgeirtj/system_prompts_leaks
alibaba/easyexcel,alibaba,快速、简洁、解决大文件内存溢出的java处理Excel工具,Java,33760,7630,2018-02-06T03:14:08Z,2026-03-05T11:38:19Z,2949,0,190,14,489,3131,3620,0.8649171270718232,0,https://github.com/alibaba/easyexcel
Blankj/AndroidUtilCode,Blankj,:fire: Android developers should collect the following utils(updating).,Java,33710,10689,2016-07-30T18:18:32Z,2026-03-04T23:34:09Z,3504,0,88,117,312,1283,1595,0.8043887147335423,0,https://github.com/Blankj/AndroidUtilCode
AFNetworking/AFNetworking,AFNetworking,"A delightful networking framework for iOS, macOS, watchOS, and tvOS.",Objective-C,33690,10486,2011-05-31T21:28:44Z,2026-03-05T05:47:27Z,5391,0,710,40,0,0,0,0.0,0,https://github.com/AFNetworking/AFNetworking
lllyasviel/ControlNet,lllyasviel,Let us control diffusion models!,Python,33689,3000,2023-02-01T02:43:30Z,2026-03-05T16:40:34Z,1128,0,5,0,436,138,574,0.24041811846689895,0,https://github.com/lllyasviel/ControlNet
ZuodaoTech/everyone-can-use-english,ZuodaoTech,人人都能用英语,TypeScript,33665,4724,2019-03-15T16:33:53Z,2026-03-05T17:57:16Z,2547,0,462,48,94,376,470,0.8,0,https://github.com/ZuodaoTech/everyone-can-use-english
filebrowser/filebrowser,filebrowser,📂 Web File Browser,Go,33664,3719,2015-09-11T21:21:58Z,2026-03-05T11:41:37Z,3827,0,761,129,30,2866,2896,0.9896408839779005,0,https://github.com/filebrowser/filebrowser
carbon-language/carbon-lang,carbon-language,"Carbon Language's main repository: documents, design, implementation, and related tools. (NOTE: Carbon Language is experimental; see README)",C++,33636,1527,2020-04-27T21:45:16Z,2026-03-05T14:01:23Z,2137,0,5027,606,179,615,794,0.77455919395466,0,https://github.com/carbon-language/carbon-lang
shadowsocks/shadowsocks,shadowsocks,,Python,33627,18276,2012-04-20T13:10:49Z,2026-03-05T13:26:12Z,5067,0,70,2,0,0,0,0.0,0,https://github.com/shadowsocks/shadowsocks
sxyazi/yazi,sxyazi,"💥 Blazing fast terminal file manager written in Rust, based on async I/O.",Rust,33478,718,2023-07-08T11:45:55Z,2026-03-05T17:59:55Z,971,0,1129,30,45,1650,1695,0.9734513274336283,0,https://github.com/sxyazi/yazi
XX-net/XX-Net,XX-net,A proxy tool to bypass GFW.,Python,33451,7593,2015-01-15T09:35:51Z,2026-03-05T09:55:56Z,4067,0,363,390,7923,5417,13340,0.406071964017991,0,https://github.com/XX-net/XX-Net
lib-pku/libpku,lib-pku,贵校课程资料民间整理,TeX,33356,8267,2018-11-22T13:33:06Z,2026-03-05T15:54:40Z,2660,0,22,0,11,32,43,0.7441860465116279,0,https://github.com/lib-pku/libpku
v2fly/v2ray-core,v2fly,A platform for building proxies to bypass network restrictions.,Go,33338,4988,2019-04-15T10:05:54Z,2026-03-05T12:13:41Z,2516,0,978,121,24,1054,1078,0.9777365491651205,0,https://github.com/v2fly/v2ray-core
IceWhaleTech/CasaOS,IceWhaleTech,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",Go,33331,1866,2021-09-26T02:33:09Z,2026-03-05T17:53:03Z,1621,0,275,97,779,897,1676,0.5352028639618138,0,https://github.com/IceWhaleTech/CasaOS
explosion/spaCy,explosion,💫 Industrial-strength Natural Language Processing (NLP) in Python,Python,33283,4641,2014-07-03T15:15:40Z,2026-03-05T13:12:58Z,4263,0,3598,133,157,5585,5742,0.9726576105886451,0,https://github.com/explosion/spaCy
swc-project/swc,swc-project,Rust-based platform for the Web,Rust,33279,1372,2017-12-22T11:40:14Z,2026-03-05T16:15:47Z,2995,0,5893,780,375,3736,4111,0.9087813184140112,0,https://github.com/swc-project/swc
bayandin/awesome-awesomeness,bayandin,A curated list of awesome awesomeness,Ruby,33267,3586,2014-07-08T05:44:19Z,2026-03-05T12:55:47Z,4258,0,197,0,18,52,70,0.7428571428571429,0,https://github.com/bayandin/awesome-awesomeness
balena-io/etcher,balena-io,"Flash OS images to SD cards & USB drives, safely and easily.",TypeScript,33225,2329,2015-10-27T16:53:23Z,2026-03-05T14:47:01Z,3782,0,1731,289,611,1850,2461,0.7517269402681837,0,https://github.com/balena-io/etcher
pcottle/learnGitBranching,pcottle,An interactive git visualization and tutorial. Aspiring students of git can use this app to educate and challenge themselves towards mastery of git!,JavaScript,33192,5961,2012-08-13T22:36:09Z,2026-03-05T15:22:36Z,4951,0,650,0,53,478,531,0.9001883239171374,0,https://github.com/pcottle/learnGitBranching
keycloak/keycloak,keycloak,Open Source Identity and Access Management For Modern Applications and Services,Java,33153,8102,2013-07-02T13:38:51Z,2026-03-05T17:43:53Z,4629,0,19239,102,2267,15321,17588,0.8711052990675461,0,https://github.com/keycloak/keycloak
bilibili/ijkplayer,bilibili,"Android/iOS video player based on FFmpeg n3.4, with MediaCodec, VideoToolbox support.",C,33127,8257,2013-06-03T04:12:04Z,2026-03-05T12:23:05Z,4658,0,35,0,2837,2547,5384,0.47306835066864783,0,https://github.com/bilibili/ijkplayer
khoj-ai/khoj,khoj-ai,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free.",Python,33124,2034,2021-08-16T01:48:44Z,2026-03-05T17:49:48Z,1662,0,486,170,81,487,568,0.8573943661971831,0,https://github.com/khoj-ai/khoj
drizzle-team/drizzle-orm,drizzle-team,ORM,TypeScript,33118,1228,2021-06-24T09:03:05Z,2026-03-05T17:01:18Z,1715,0,659,169,1230,2236,3466,0.6451240623196769,0,https://github.com/drizzle-team/drizzle-orm
utmapp/UTM,utmapp,Virtual machines for iOS and macOS,Swift,33109,1663,2019-04-12T16:09:24Z,2026-03-05T17:39:41Z,2519,0,277,128,975,2610,3585,0.7280334728033473,0,https://github.com/utmapp/UTM
adobe/brackets,adobe,"An open source code editor for the web, written in JavaScript, HTML and CSS.",JavaScript,33105,7525,2011-12-07T21:14:40Z,2026-03-05T08:17:47Z,5201,0,4332,69,2617,7066,9683,0.7297325209129402,0,https://github.com/adobe/brackets
awesome-foss/awesome-sysadmin,awesome-foss,A curated list of amazingly awesome open-source sysadmin resources.,Unknown,33105,1942,2014-12-23T08:41:22Z,2026-03-05T17:38:46Z,4090,0,342,0,15,90,105,0.8571428571428571,0,https://github.com/awesome-foss/awesome-sysadmin
immutable-js/immutable-js,immutable-js,Immutable persistent data collections for Javascript which increase efficiency and simplicity.,TypeScript,33097,1775,2014-07-02T06:02:29Z,2026-03-05T03:28:47Z,4264,0,621,92,96,1171,1267,0.9242304656669298,0,https://github.com/immutable-js/immutable-js
mckaywrigley/chatbot-ui,mckaywrigley,AI chat for any model.,TypeScript,33071,9468,2023-03-11T14:53:14Z,2026-03-05T16:33:18Z,1090,0,281,0,185,817,1002,0.8153692614770459,0,https://github.com/mckaywrigley/chatbot-ui
thedotmack/claude-mem,thedotmack,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions.",TypeScript,33030,2248,2025-08-31T20:50:03Z,2026-03-05T17:47:58Z,185,0,211,209,41,623,664,0.9382530120481928,0,https://github.com/thedotmack/claude-mem
gulpjs/gulp,gulpjs,A toolkit to automate & enhance your workflow,JavaScript,33008,4179,2013-07-04T05:26:06Z,2026-03-05T12:37:01Z,4627,0,412,24,30,1907,1937,0.9845121321631388,0,https://github.com/gulpjs/gulp
TabbyML/tabby,TabbyML,Self-hosted AI coding assistant,Rust,32982,1688,2023-03-16T09:18:01Z,2026-03-05T16:20:59Z,1085,0,3001,249,238,753,991,0.7598385469223007,0,https://github.com/TabbyML/tabby
derailed/k9s,derailed,🐶 Kubernetes CLI To Manage Your Clusters In Style!,Go,32976,2103,2019-01-25T18:46:02Z,2026-03-05T15:15:42Z,2595,0,963,257,197,2087,2284,0.9137478108581436,0,https://github.com/derailed/k9s
SerenityOS/serenity,SerenityOS,The Serenity Operating System 🐞,C++,32966,3312,2018-12-02T19:28:41Z,2026-03-05T17:02:45Z,2649,0,19924,0,721,3572,4293,0.8320521779641277,0,https://github.com/SerenityOS/serenity
wailsapp/wails,wailsapp,Create beautiful applications using Go,Go,32963,1608,2018-12-15T23:14:06Z,2026-03-05T17:23:23Z,2636,0,1690,292,229,2092,2321,0.9013356311934511,0,https://github.com/wailsapp/wails
huggingface/diffusers,huggingface,"🤗 Diffusers: State-of-the-art diffusion models for image, video, and audio generation in PyTorch.",Python,32933,6812,2022-05-30T16:04:02Z,2026-03-05T18:00:52Z,1375,0,5519,89,603,4632,5235,0.8848137535816619,0,https://github.com/huggingface/diffusers
AdguardTeam/AdGuardHome,AdguardTeam,Network-wide ads & trackers blocking DNS server,Go,32918,2262,2016-07-06T10:31:47Z,2026-03-05T17:45:31Z,3529,0,125,229,1222,4698,5920,0.793581081081081,0,https://github.com/AdguardTeam/AdGuardHome
GyulyVGC/sniffnet,GyulyVGC,Comfortably monitor your Internet traffic 🕵️‍♂️,Rust,32913,1208,2022-07-31T21:55:56Z,2026-03-05T16:27:36Z,1312,0,480,16,47,267,314,0.8503184713375797,0,https://github.com/GyulyVGC/sniffnet
shadowsocks/ShadowsocksX-NG,shadowsocks,Next Generation of ShadowsocksX,Swift,32905,7851,2016-06-10T11:49:00Z,2026-03-05T13:55:47Z,3555,0,64,30,309,1051,1360,0.7727941176470589,0,https://github.com/shadowsocks/ShadowsocksX-NG
certbot/certbot,certbot,Certbot is EFF's tool to obtain certs from Let's Encrypt and (optionally) auto-enable HTTPS on your server.  It can also act as a client for any other CA that uses the ACME protocol.,Python,32883,3490,2014-11-12T02:52:20Z,2026-03-05T10:51:26Z,4131,0,4077,68,133,5389,5522,0.9759145237232887,0,https://github.com/certbot/certbot
ocrmypdf/OCRmyPDF,ocrmypdf,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched",Python,32842,2285,2013-12-20T08:26:28Z,2026-03-05T16:49:44Z,4458,0,169,52,137,1185,1322,0.8963691376701967,0,https://github.com/ocrmypdf/OCRmyPDF
aquasecurity/trivy,aquasecurity,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,32831,63,2019-04-11T01:01:07Z,2026-03-05T17:50:26Z,2520,0,3497,85,165,2867,3032,0.945580474934037,0,https://github.com/aquasecurity/trivy
firecracker-microvm/firecracker,firecracker-microvm,Secure and fast microVMs for serverless computing.,Rust,32824,2271,2017-10-19T06:18:47Z,2026-03-05T17:38:52Z,3059,0,3427,84,50,1435,1485,0.9663299663299664,0,https://github.com/firecracker-microvm/firecracker
nothings/stb,nothings,stb single-file public domain libraries for C/C++,C,32823,8018,2014-05-25T16:51:23Z,2026-03-05T16:43:31Z,4302,0,291,0,220,716,936,0.7649572649572649,0,https://github.com/nothings/stb
fish-shell/fish-shell,fish-shell,The user-friendly command line shell.,Rust,32811,2233,2012-05-10T03:00:55Z,2026-03-05T17:28:11Z,5047,0,2192,62,492,7522,8014,0.9386074369852758,0,https://github.com/fish-shell/fish-shell
ibraheemdev/modern-unix,ibraheemdev,A collection of modern/faster/saner alternatives to common unix commands.,Unknown,32806,823,2021-01-12T00:50:14Z,2026-03-05T17:57:56Z,1878,0,15,0,54,30,84,0.35714285714285715,0,https://github.com/ibraheemdev/modern-unix
zeromicro/go-zero,zeromicro,A cloud-native Go microservices framework with cli tool for productivity.,Go,32758,4284,2020-08-07T15:37:57Z,2026-03-05T16:00:03Z,2036,0,2435,149,169,1787,1956,0.91359918200409,0,https://github.com/zeromicro/go-zero
backstage/backstage,backstage,Backstage is an open framework for building developer portals,TypeScript,32743,7141,2020-01-24T22:39:49Z,2026-03-05T16:23:31Z,2231,0,20339,496,300,7178,7478,0.9598823214763306,0,https://github.com/backstage/backstage
openai/CLIP,openai,"CLIP (Contrastive Language-Image Pretraining),  Predict the most relevant text snippet given an image",Jupyter Notebook,32709,3946,2020-12-16T11:24:42Z,2026-03-05T16:38:49Z,1905,0,29,0,250,192,442,0.4343891402714932,0,https://github.com/openai/CLIP
chen08209/FlClash,chen08209,"A multi-platform proxy client based on ClashMeta,simple and easy to use, open-source and ad-free.",Dart,32697,1984,2023-08-15T07:47:22Z,2026-03-05T18:02:43Z,933,0,2,102,608,1001,1609,0.6221255438160348,0,https://github.com/chen08209/FlClash
google/comprehensive-rust,google,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust.,Rust,32692,1983,2022-12-21T15:17:24Z,2026-03-05T17:27:40Z,1170,0,2402,0,120,242,362,0.6685082872928176,0,https://github.com/google/comprehensive-rust
alibaba/nacos,alibaba,"an easy-to-use dynamic service discovery, configuration and service management platform for building AI cloud native applications.",Java,32691,13260,2018-06-15T06:49:27Z,2026-03-05T16:56:00Z,2820,0,3332,88,210,9279,9489,0.9778691116029087,0,https://github.com/alibaba/nacos
mli/paper-reading,mli,深度学习经典、新论文逐段精读,Unknown,32635,2780,2021-10-22T06:34:51Z,2026-03-05T12:15:42Z,1595,0,15,0,0,0,0,0.0,0,https://github.com/mli/paper-reading
qier222/YesPlayMusic,qier222,高颜值的第三方网易云播放器，支持 Windows / macOS / Linux :electron: ,Vue,32623,4727,2020-10-09T10:04:21Z,2026-03-05T16:08:09Z,1973,0,292,32,634,1200,1834,0.6543075245365322,0,https://github.com/qier222/YesPlayMusic
binarywang/WxJava,binarywang,微信开发 Java SDK ，支持包括微信支付，开放平台，小程序，企业微信，视频号，公众号等的后端开发,Java,32600,9058,2016-01-06T08:24:05Z,2026-03-05T16:31:17Z,3711,0,1182,31,8,2447,2455,0.9967413441955193,0,https://github.com/binarywang/WxJava
MonitorControl/MonitorControl,MonitorControl,🖥 Control your display's brightness & volume on your Mac as if it was a native Apple Display. Use Apple Keyboard keys or custom shortcuts. Shows the native macOS OSDs.,Swift,32583,936,2017-09-16T21:13:40Z,2026-03-05T16:39:55Z,3091,0,220,26,16,994,1010,0.9841584158415841,0,https://github.com/MonitorControl/MonitorControl
stanfordnlp/dspy,stanfordnlp,DSPy: The framework for programming—not prompting—language models,Python,32568,2672,2023-01-09T21:01:51Z,2026-03-05T17:53:34Z,1150,0,1468,106,282,1230,1512,0.8134920634920635,0,https://github.com/stanfordnlp/dspy
anthropics/prompt-eng-interactive-tutorial,anthropics,Anthropic's Interactive Prompt Engineering Tutorial,Jupyter Notebook,32543,3321,2024-04-02T15:52:00Z,2026-03-05T17:59:50Z,702,0,1,0,31,4,35,0.11428571428571428,0,https://github.com/anthropics/prompt-eng-interactive-tutorial
lutzroeder/netron,lutzroeder,"Visualizer for neural network, deep learning and machine learning models",JavaScript,32525,3086,2010-12-26T12:53:43Z,2026-03-05T16:15:48Z,5548,0,1,4,17,1236,1253,0.9864325618515563,0,https://github.com/lutzroeder/netron
restic/restic,restic,"Fast, secure, efficient backup program",Go,32517,1722,2014-04-27T14:07:58Z,2026-03-05T17:55:58Z,4330,0,2318,49,446,2469,2915,0.8469982847341337,0,https://github.com/restic/restic
remix-run/remix,remix-run,"Build Better Websites. Create modern, resilient user experiences with web fundamentals.",TypeScript,32468,2725,2020-10-26T19:57:28Z,2026-03-05T15:45:02Z,1955,0,3661,357,35,2659,2694,0.9870081662954714,0,https://github.com/remix-run/remix
floating-ui/floating-ui,floating-ui,A JavaScript library to position floating elements and create interactions for them.,TypeScript,32467,1677,2016-03-29T17:00:47Z,2026-03-05T16:01:18Z,3628,0,1209,506,33,1443,1476,0.9776422764227642,0,https://github.com/floating-ui/floating-ui
block/goose,block,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",Rust,32464,2969,2024-08-23T19:03:36Z,2026-03-05T17:54:53Z,558,0,4278,121,296,1510,1806,0.8361018826135105,0,https://github.com/block/goose
yewstack/yew,yewstack,Rust / Wasm framework for creating reliable and efficient web applications,Rust,32453,1457,2017-12-16T14:19:02Z,2026-03-05T11:57:50Z,3001,0,1879,38,96,1172,1268,0.9242902208201893,0,https://github.com/yewstack/yew
open-mmlab/mmdetection,open-mmlab,OpenMMLab Detection Toolbox and Benchmark,Python,32439,9849,2018-08-22T07:06:06Z,2026-03-05T15:15:59Z,2752,0,2358,53,1770,6753,8523,0.7923266455473424,0,https://github.com/open-mmlab/mmdetection
beego/beego,beego,"beego is an open-source, high-performance web framework for the Go programming language.",Go,32426,5613,2012-02-29T02:32:08Z,2026-03-05T11:16:43Z,5118,0,1326,42,2,3379,3381,0.9994084590357882,0,https://github.com/beego/beego
ziadoz/awesome-php,ziadoz,"A curated list of amazingly awesome PHP libraries, resources and shiny things.",Unknown,32402,5143,2013-11-26T03:14:19Z,2026-03-05T11:12:42Z,4482,0,457,0,2,153,155,0.9870967741935484,0,https://github.com/ziadoz/awesome-php
cursor/cursor,cursor,The AI Code Editor,Unknown,32375,2208,2023-03-12T00:19:42Z,2026-03-05T15:47:38Z,1089,0,47,0,0,0,0,0.0,0,https://github.com/cursor/cursor
glanceapp/glance,glanceapp,A self-hosted dashboard that puts all your feeds in one place,Go,32367,1215,2024-04-27T18:55:38Z,2026-03-05T17:16:31Z,676,0,110,33,213,293,506,0.5790513833992095,0,https://github.com/glanceapp/glance
k3s-io/k3s,k3s-io,Lightweight Kubernetes,Go,32356,2606,2018-05-31T01:37:46Z,2026-03-05T17:53:13Z,2835,0,4460,957,100,7279,7379,0.9864480281881014,0,https://github.com/k3s-io/k3s
vercel/swr,vercel,React Hooks for Data Fetching,TypeScript,32329,1318,2019-10-28T18:16:01Z,2026-03-05T09:42:15Z,2319,0,816,126,142,831,973,0.8540596094552929,0,https://github.com/vercel/swr
lizongying/my-tv,lizongying,我的电视 电视直播软件，安装即可使用,C,32250,3624,2023-12-04T12:18:39Z,2026-03-05T13:27:49Z,822,0,11,72,144,777,921,0.8436482084690554,0,https://github.com/lizongying/my-tv
medusajs/medusa,medusajs,The world's most flexible commerce platform.,TypeScript,32229,4095,2020-01-18T13:39:04Z,2026-03-05T17:29:02Z,2238,0,8408,146,68,3591,3659,0.9814156873462695,0,https://github.com/medusajs/medusa
google/material-design-lite,google,Material Design Components in HTML/CSS/JS,HTML,32215,4944,2015-01-14T22:01:33Z,2026-03-05T07:27:19Z,4067,0,655,14,390,1814,2204,0.823049001814882,0,https://github.com/google/material-design-lite
0xAX/linux-insides,0xAX,A book-in-progress about the Linux kernel and its insides.,Python,32213,3496,2015-01-03T18:44:57Z,2026-03-05T08:43:42Z,4078,0,619,0,23,168,191,0.8795811518324608,0,https://github.com/0xAX/linux-insides
labstack/echo,labstack,"High performance, minimalist Go web framework",Go,32210,2311,2015-03-01T17:43:01Z,2026-03-05T17:28:25Z,4022,0,629,116,48,1441,1489,0.9677635997313633,0,https://github.com/labstack/echo
yunjey/pytorch-tutorial,yunjey,PyTorch Tutorial for Deep Learning Researchers,Python,32208,8272,2017-03-10T07:41:47Z,2026-03-05T17:44:43Z,3282,0,28,0,66,114,180,0.6333333333333333,0,https://github.com/yunjey/pytorch-tutorial
Lissy93/web-check,Lissy93,🕵️‍♂️ All-in-one OSINT tool for analysing any website,TypeScript,32200,2545,2023-06-25T14:32:11Z,2026-03-05T17:40:28Z,984,0,53,1,71,65,136,0.47794117647058826,0,https://github.com/Lissy93/web-check
facebookresearch/fairseq,facebookresearch,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,Python,32178,6668,2017-08-29T16:26:12Z,2026-03-05T16:21:28Z,3110,0,236,16,1200,3060,4260,0.7183098591549296,0,https://github.com/facebookresearch/fairseq
datalab-to/marker,datalab-to,Convert PDF to markdown + JSON quickly with high accuracy,Python,32178,2211,2023-10-30T20:14:08Z,2026-03-05T16:56:36Z,856,0,228,71,326,324,650,0.49846153846153846,0,https://github.com/datalab-to/marker
The-Run-Philosophy-Organization/run,The-Run-Philosophy-Organization,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,Unknown,32144,2581,2022-04-10T05:42:40Z,2026-03-05T16:53:29Z,1425,0,172,0,45,216,261,0.8275862068965517,0,https://github.com/The-Run-Philosophy-Organization/run
linera-io/linera-protocol,linera-io,Main repository for the Linera protocol,Rust,32137,2314,2021-12-19T04:09:21Z,2026-03-05T16:19:30Z,1537,0,3544,31,541,902,1443,0.625086625086625,0,https://github.com/linera-io/linera-protocol
apache/kafka,apache,Mirror of Apache Kafka,Java,32109,15002,2011-08-15T18:06:16Z,2026-03-05T18:01:28Z,5315,0,12772,0,0,0,0,0.0,0,https://github.com/apache/kafka
frappe/erpnext,frappe,Free and Open Source Enterprise Resource Planning (ERP),Python,32080,10579,2011-06-08T08:20:56Z,2026-03-05T17:24:06Z,5384,0,28710,1000,1948,15805,17753,0.8902720666929533,0,https://github.com/frappe/erpnext
